StudentQual,MotherQual,FatherQual,EduSpecNeed,TuitUTD,Scholarship,EnrollAge,UnemploymentRate,InflationRate,GDP,Target,SecondSemCredits
2,4,0,0,1,0,28,10.8,1.4,1.74,-1,
2,4,2,0,1,0,18,15.5,2.8,-4.06,0,12.42857143
2,4,1,0,1,0,19,16.2,0.3,-0.92,1,12.4
2,4,0,0,1,0,34,7.6,2.6,0.32,-1,12
2,4,0,0,1,0,35,8.9,1.4,3.51,-1,
3,4,0,0,1,0,32,12.4,0.5,1.79,1,12.33333333
2,4,2,0,1,0,19,11.1,0.6,2.02,1,13.5
2,3,2,0,1,0,18,11.1,0.6,2.02,1,12.66666667
2,4,0,0,0,0,35,9.4,-0.8,-3.12,-1,11.8
2,3,2,0,1,1,24,12.4,0.5,1.79,0,11.5
2,4,0,0,1,1,20,13.9,-0.3,0.79,1,12.625
2,4,2,0,1,1,18,16.2,0.3,-0.92,1,13
2,4,2,0,1,1,20,10.8,1.4,1.74,1,13.2428571
2,3,2,0,0,0,18,9.4,-0.8,-3.12,-1,
2,4,2,0,1,1,18,12.4,0.5,1.79,1,18.57142857
2,4,0,0,1,1,20,9.4,-0.8,-3.12,1,11.5
2,4,1,0,1,0,19,12.4,0.5,1.79,-1,12.5
2,3,3,0,1,1,20,7.6,2.6,0.32,0,13.8
2,4,3,0,1,0,19,10.8,1.4,1.74,1,11.83333333
2,1,0,0,1,0,20,7.6,2.6,0.32,1,11.5
2,4,2,0,1,0,22,11.1,0.6,2.02,1,13.77142857
2,3,2,0,1,1,18,11.1,0.6,2.02,0,13.625
2,4,1,0,1,0,19,12.7,3.7,-1.7,1,14.28571429
3,3,2,0,1,0,22,13.9,-0.3,0.79,-1,1
2,6,2,0,1,0,20,8.9,1.4,3.51,1,17.6
2,3,4,0,0,0,34,12.4,0.5,1.79,-1,
1,3,3,0,1,0,24,16.2,0.3,-0.92,-1,
2,2,NA,0,1,0,26,7.6,2.6,0.32,-1,
2,4,0,0,1,0,35,12.4,0.5,1.79,-1,12.38
2,5,0,0,1,0,22,7.6,2.6,0.32,1,11.8
2,4,1,0,1,0,26,9.4,-0.8,-3.12,0,12
2,3,2,0,1,0,19,8.9,1.4,3.51,-1,
2,5,2,0,0,0,19,8.9,1.4,3.51,-1,
3,5,5,0,1,0,20,15.5,2.8,-4.06,1,
2,5,5,0,1,0,21,11.1,0.6,2.02,1,13.33333333
2,3,2,0,1,1,19,13.9,-0.3,0.79,1,15
2,4,2,0,1,0,18,12.7,3.7,-1.7,1,12.83333333
3,3,1,0,1,1,23,8.9,1.4,3.51,1,13.3
2,4,1,0,1,1,18,12.7,3.7,-1.7,1,12.2
2,4,1,0,1,0,18,12.7,3.7,-1.7,1,13.31428571
2,4,1,0,1,0,19,10.8,1.4,1.74,1,11.98857143
3,3,2,0,1,0,21,8.9,1.4,3.51,1,12.88888889
2,4,0,0,1,1,18,15.5,2.8,-4.06,1,13.875
2,4,0,0,1,1,24,10.8,1.4,1.74,1,12.83333333
2,5,4,0,1,0,18,16.2,0.3,-0.92,-1,13.41111111
2,4,3,0,1,0,18,13.9,-0.3,0.79,0,12
2,4,0,0,1,0,20,12.4,0.5,1.79,1,14.65
2,3,2,0,1,0,19,9.4,-0.8,-3.12,0,11.75
2,2,1,0,0,1,18,7.6,2.6,0.32,-1,1.66666667
2,3,2,0,1,1,19,10.8,1.4,1.74,-1,11
2,3,1,0,1,0,19,10.8,1.4,1.74,1,11.2
4,3,1,0,1,0,18,10.8,1.4,1.74,1,12.33333333
2,4,3,0,1,0,20,11.1,0.6,2.02,0,14
2,4,1,0,1,1,18,9.4,-0.8,-3.12,1,13.76375
2,4,1,0,1,1,19,11.1,0.6,2.02,1,12.8
2,5,1,0,1,0,18,13.9,-0.3,0.79,0,12
2,4,0,0,1,0,18,7.6,2.6,0.32,1,14.33333333
2,3,0,0,1,0,21,11.1,0.6,2.02,0,12.66666667
2,2,1,0,0,0,19,7.6,2.6,0.32,-1,
2,3,3,0,1,0,21,12.4,0.5,1.79,1,14.62222222
2,6,3,0,1,0,18,11.1,0.6,2.02,0,13.75
2,4,1,0,1,1,18,12.7,3.7,-1.7,1,13.9125
2,3,3,0,1,0,18,11.1,0.6,2.02,1,13.99444444
2,5,3,0,0,0,23,10.8,1.4,1.74,-1,12
2,4,0,0,1,0,20,16.2,0.3,-0.92,0,12
2,4,1,0,1,0,18,16.2,0.3,-0.92,1,13.33333333
2,3,2,0,1,0,19,7.6,2.6,0.32,0,1.4
2,3,1,0,1,1,27,12.4,0.5,1.79,0,11.68571429
2,4,0,0,0,1,19,11.1,0.6,2.02,0,12
2,3,2,0,1,0,21,15.5,2.8,-4.06,-1,11
2,4,1,0,1,1,19,10.8,1.4,1.74,1,11.4
2,4,0,0,1,1,21,13.9,-0.3,0.79,1,11.33333333
2,4,2,0,1,0,18,10.8,1.4,1.74,1,12.2
2,4,1,0,1,1,20,12.7,3.7,-1.7,1,15
2,4,0,0,1,1,18,9.4,-0.8,-3.12,1,13.5
2,3,3,0,0,1,18,12.7,3.7,-1.7,-1,11
2,3,5,0,1,0,18,8.9,1.4,3.51,1,13.33333333
2,3,3,0,1,1,18,16.2,0.3,-0.92,1,13.5
2,3,3,0,1,1,19,12.4,0.5,1.79,0,12.5
3,4,1,0,0,0,23,8.9,1.4,3.51,0,13.33333333
1,4,2,0,1,1,24,8.9,1.4,3.51,1,12.83333333
2,3,3,0,1,0,19,10.8,1.4,1.74,1,
2,4,2,0,1,0,18,12.7,3.7,-1.7,1,15.65714286
2,3,2,0,1,0,19,12.7,3.7,-1.7,1,11.33333333
2,4,2,0,1,0,19,10.8,1.4,1.74,-1,
2,3,1,0,1,1,20,11.1,0.6,2.02,0,11.16666667
2,3,2,0,1,0,20,13.9,-0.3,0.79,0,12.66666667
2,2,0,0,1,0,26,7.6,2.6,0.32,-1,
1,4,3,0,0,0,36,15.5,2.8,-4.06,-1,
2,3,3,0,0,0,19,10.8,1.4,1.74,-1,
2,4,0,0,0,0,27,15.5,2.8,-4.06,-1,
2,5,3,0,1,0,18,8.9,1.4,3.51,-1,
2,4,1,0,1,1,18,10.8,1.4,1.74,1,13.33142857
2,4,1,0,1,0,28,12.4,0.5,1.79,-1,
3,4,3,0,1,0,21,12.4,0.5,1.79,1,
2,4,0,0,1,0,19,7.6,2.6,0.32,1,13.7
1,NA,4,0,0,0,26,9.4,-0.8,-3.12,-1,
2,3,2,0,1,0,20,11.1,0.6,2.02,-1,13.875
2,4,1,0,1,0,19,12.7,3.7,-1.7,1,12.2
2,4,2,0,1,0,21,12.7,3.7,-1.7,-1,11
3,3,2,0,1,1,23,8.9,1.4,3.51,1,12.85714286
0,4,0,0,1,0,29,11.1,0.6,2.02,1,14
2,3,3,0,1,0,20,12.7,3.7,-1.7,1,15.2857143
2,3,2,0,1,0,18,15.5,2.8,-4.06,1,11.71428571
2,3,1,0,1,0,19,9.4,-0.8,-3.12,1,12.4
4,3,0,0,0,0,23,10.8,1.4,1.74,-1,11.33333333
2,4,3,0,1,0,21,13.9,-0.3,0.79,-1,
2,3,3,0,1,0,18,15.5,2.8,-4.06,0,12.5
2,4,2,0,1,1,18,10.8,1.4,1.74,1,
2,4,0,0,0,0,21,9.4,-0.8,-3.12,-1,
2,3,3,0,1,0,22,11.1,0.6,2.02,-1,
2,5,2,0,1,0,21,8.9,1.4,3.51,1,12.58333333
2,4,2,0,0,0,32,16.2,0.3,-0.92,-1,
4,3,2,0,1,0,27,15.5,2.8,-4.06,1,11.769238
2,4,1,0,1,0,18,7.6,2.6,0.32,1,13.35
2,3,3,0,1,1,24,15.5,2.8,-4.06,1,16
2,4,0,0,1,0,22,12.7,3.7,-1.7,-1,
2,5,5,0,0,0,22,10.8,1.4,1.74,-1,
2,4,0,0,1,0,19,13.9,-0.3,0.79,1,11.83333333
2,4,2,0,1,0,19,7.6,2.6,0.32,-1,
2,3,2,0,1,0,21,10.8,1.4,1.74,0,1.6
2,3,3,0,1,1,18,9.4,-0.8,-3.12,1,13.88125
2,5,2,0,1,0,18,9.4,-0.8,-3.12,1,12.6
2,4,2,0,1,0,20,16.2,0.3,-0.92,-1,
2,3,2,0,1,0,19,13.9,-0.3,0.79,1,13.66666667
2,4,1,0,1,0,19,8.9,1.4,3.51,1,12.5
2,2,3,0,1,1,18,12.4,0.5,1.79,1,11.33333333
2,3,3,0,1,0,20,16.2,0.3,-0.92,0,13
3,2,0,0,1,1,22,12.4,0.5,1.79,1,13.77777778
1,4,1,0,1,0,31,12.4,0.5,1.79,1,12.22857143
2,4,2,0,1,1,19,16.2,0.3,-0.92,1,14.14285714
2,3,5,0,1,0,18,12.4,0.5,1.79,0,
2,4,1,0,1,1,18,8.9,1.4,3.51,1,12.4
2,2,3,0,1,0,21,7.6,2.6,0.32,1,13.8
2,4,3,0,1,1,18,13.9,-0.3,0.79,1,15.6875
3,5,0,0,0,0,25,15.5,2.8,-4.06,-1,
2,3,5,0,1,0,21,11.1,0.6,2.02,-1,
2,4,0,0,1,1,19,10.8,1.4,1.74,1,12.34285714
2,4,3,0,1,0,19,10.8,1.4,1.74,0,1.8
2,1,NA,0,1,0,22,7.6,2.6,0.32,-1,11
2,4,3,0,1,0,19,12.4,0.5,1.79,1,11.6
1,4,0,0,1,0,58,11.1,0.6,2.02,-1,
2,4,0,0,1,1,19,10.8,1.4,1.74,1,12
2,4,0,0,1,0,23,9.4,-0.8,-3.12,1,11.7
2,4,0,0,1,1,19,9.4,-0.8,-3.12,0,11.66666667
2,4,3,0,1,0,18,13.9,-0.3,0.79,1,14.5125
2,4,2,0,1,0,20,7.6,2.6,0.32,1,12.33333333
2,4,2,0,0,0,18,12.7,3.7,-1.7,-1,
2,5,2,0,1,0,18,8.9,1.4,3.51,1,13.6
2,4,2,0,1,1,18,11.1,0.6,2.02,1,11.8
2,4,1,0,1,0,24,11.1,0.6,2.02,-1,12.83333333
2,4,0,0,1,0,18,10.8,1.4,1.74,-1,11.4
2,3,1,0,1,1,19,9.4,-0.8,-3.12,0,12.66666667
2,4,1,0,1,1,19,8.9,1.4,3.51,1,11.83333333
2,4,1,0,1,0,18,7.6,2.6,0.32,1,11.5
2,4,0,0,1,0,18,12.7,3.7,-1.7,0,13.4
2,4,2,0,1,1,19,10.8,1.4,1.74,1,
2,6,6,0,1,0,22,13.9,-0.3,0.79,1,11.5
2,5,0,0,1,0,19,10.8,1.4,1.74,0,13.5
2,4,0,0,1,1,21,12.7,3.7,-1.7,0,12.25
2,4,1,0,1,1,21,8.9,1.4,3.51,1,12.83333333
2,4,1,0,1,1,18,10.8,1.4,1.74,1,12.9857143
2,3,2,0,1,0,20,10.8,1.4,1.74,-1,1
2,4,1,0,1,1,18,7.6,2.6,0.32,0,11
2,3,1,0,1,0,19,12.7,3.7,-1.7,1,15.83333333
2,3,1,0,1,1,18,11.1,0.6,2.02,0,12.875
2,0,3,0,0,0,26,11.1,0.6,2.02,-1,14
2,3,5,0,1,0,19,8.9,1.4,3.51,0,11
2,4,0,0,1,0,35,15.5,2.8,-4.06,1,12.16666667
2,3,3,0,1,1,19,12.4,0.5,1.79,1,14.33333333
2,4,0,0,1,0,18,10.8,1.4,1.74,1,12.57142857
2,4,2,0,1,0,19,7.6,2.6,0.32,1,14.25
2,3,3,0,1,0,25,12.4,0.5,1.79,1,12.5555556
2,3,3,0,1,0,18,11.1,0.6,2.02,1,14.66666667
2,3,6,0,0,0,26,16.2,0.3,-0.92,-1,
2,3,3,0,1,0,34,9.4,-0.8,-3.12,1,13.83333333
2,6,2,0,0,0,18,12.7,3.7,-1.7,-1,
2,5,2,0,0,0,18,9.4,-0.8,-3.12,-1,
2,3,2,0,1,1,18,8.9,1.4,3.51,-1,12.33333333
3,4,0,0,1,0,20,12.4,0.5,1.79,-1,13.66666667
3,3,2,0,1,0,25,16.2,0.3,-0.92,1,12.55555556
2,5,3,0,1,0,18,11.1,0.6,2.02,-1,12.16666667
2,4,0,0,1,0,19,15.5,2.8,-4.06,1,12.3769231
2,3,3,0,1,0,20,10.8,1.4,1.74,-1,
2,4,0,0,1,1,20,10.8,1.4,1.74,1,11.16666667
2,5,3,0,1,0,20,7.6,2.6,0.32,0,12.25
2,3,0,0,1,1,19,11.1,0.6,2.02,-1,
2,3,2,0,1,0,20,8.9,1.4,3.51,0,13
2,3,3,0,1,0,18,11.1,0.6,2.02,0,12.4166667
2,5,1,0,1,0,19,16.2,0.3,-0.92,0,1
2,4,0,0,0,0,20,9.4,-0.8,-3.12,-1,
2,4,0,0,1,0,24,15.5,2.8,-4.06,-1,12.5
3,4,1,0,1,0,20,16.2,0.3,-0.92,1,12.3
2,5,2,0,1,0,19,9.4,-0.8,-3.12,0,12
2,3,2,0,1,0,23,8.9,1.4,3.51,-1,1
2,4,2,0,1,0,20,7.6,2.6,0.32,0,1.4
2,2,NA,0,1,0,21,9.4,-0.8,-3.12,1,12.75
2,2,2,0,1,0,20,10.8,1.4,1.74,-1,
2,4,1,0,1,0,21,7.6,2.6,0.32,0,14.25
2,3,2,0,1,1,18,11.1,0.6,2.02,1,14.16666667
2,3,3,0,1,0,18,11.1,0.6,2.02,1,13.66666667
2,5,1,0,1,0,18,13.9,-0.3,0.79,0,11.4
3,5,5,0,1,0,20,15.5,2.8,-4.06,0,11.5
2,4,1,0,1,1,18,16.2,0.3,-0.92,1,12.28571429
2,4,0,0,1,0,19,9.4,-0.8,-3.12,-1,
2,3,5,0,1,0,20,10.8,1.4,1.74,0,12.5
2,4,1,0,1,0,19,9.4,-0.8,-3.12,1,12.6
2,4,0,0,1,0,33,12.7,3.7,-1.7,-1,11.5
2,5,3,0,1,0,21,8.9,1.4,3.51,1,13
2,3,2,0,0,0,25,15.5,2.8,-4.06,-1,
2,3,3,0,1,1,20,12.4,0.5,1.79,-1,
3,3,3,0,1,1,22,8.9,1.4,3.51,-1,14.8
1,4,0,0,1,0,39,10.8,1.4,1.74,1,11.33333333
2,5,3,0,1,1,21,8.9,1.4,3.51,1,14.42857143
2,3,3,0,1,1,19,16.2,0.3,-0.92,1,13.4
1,4,0,0,1,1,26,7.6,2.6,0.32,1,1.98333333
2,4,3,0,1,1,19,15.5,2.8,-4.06,1,11.5
3,3,5,0,0,1,20,8.9,1.4,3.51,1,14.28571429
2,3,0,0,1,1,25,15.5,2.8,-4.06,0,12.2
2,4,0,0,1,0,24,16.2,0.3,-0.92,-1,
2,4,2,0,1,0,20,7.6,2.6,0.32,1,14.83333333
2,4,0,0,1,0,29,13.9,-0.3,0.79,1,13.5
2,3,5,0,1,0,20,16.2,0.3,-0.92,1,11
3,5,6,0,1,0,20,13.9,-0.3,0.79,-1,1.5
1,4,3,0,1,1,24,11.1,0.6,2.02,1,13
1,3,5,0,1,0,24,16.2,0.3,-0.92,-1,
3,5,3,0,1,0,23,11.1,0.6,2.02,1,14.14285714
2,3,0,0,1,0,20,15.5,2.8,-4.06,1,14.6875
2,3,3,0,1,0,19,15.5,2.8,-4.06,1,13
2,4,0,0,1,0,28,11.1,0.6,2.02,0,12.33333333
3,3,1,0,1,1,20,13.9,-0.3,0.79,1,12.6
2,4,0,0,1,0,18,8.9,1.4,3.51,1,13.85714286
2,3,3,0,1,0,20,10.8,1.4,1.74,-1,
2,4,2,0,1,0,33,10.8,1.4,1.74,1,13.83333333
2,4,0,0,1,0,35,12.4,0.5,1.79,0,1.84
3,4,0,0,1,0,27,12.7,3.7,-1.7,0,12.45714286
2,4,1,0,0,0,19,9.4,-0.8,-3.12,-1,12
2,4,2,0,1,1,31,15.5,2.8,-4.06,0,1.5
2,4,0,0,1,0,19,9.4,-0.8,-3.12,1,
2,4,0,0,1,0,22,15.5,2.8,-4.06,1,13
2,3,3,0,1,0,39,12.7,3.7,-1.7,-1,
2,3,3,0,0,0,22,12.4,0.5,1.79,-1,
2,4,2,0,1,0,47,9.4,-0.8,-3.12,0,12.5
2,4,0,0,1,1,19,11.1,0.6,2.02,1,
2,5,3,0,1,0,19,12.4,0.5,1.79,1,14.33333333
2,4,0,0,1,0,19,15.5,2.8,-4.06,-1,
2,4,0,0,1,1,21,11.1,0.6,2.02,1,14.88888889
6,4,3,0,0,0,39,12.4,0.5,1.79,-1,
2,4,3,0,1,0,19,8.9,1.4,3.51,1,13.58333333
2,4,2,0,1,1,20,13.9,-0.3,0.79,0,
1,3,3,0,0,0,24,12.7,3.7,-1.7,-1,
2,4,2,0,1,0,27,12.7,3.7,-1.7,-1,
2,4,0,0,1,0,29,11.1,0.6,2.02,1,15.2
2,4,3,0,1,0,20,12.4,0.5,1.79,-1,
2,4,3,0,1,0,21,9.4,-0.8,-3.12,-1,11
2,5,5,0,1,0,18,7.6,2.6,0.32,0,
2,3,3,0,1,0,19,12.7,3.7,-1.7,1,12.82857143
2,3,3,0,0,0,19,15.5,2.8,-4.06,-1,12.6
2,4,0,0,1,1,28,12.4,0.5,1.79,1,12.4
2,4,3,0,0,0,21,13.9,-0.3,0.79,1,13.25
2,5,5,0,0,0,23,12.7,3.7,-1.7,-1,11.32857143
2,4,2,0,1,0,39,15.5,2.8,-4.06,0,13
2,4,3,0,1,0,18,7.6,2.6,0.32,1,13.3333333
2,4,0,0,1,0,59,11.1,0.6,2.02,1,11.75
5,6,5,0,1,0,30,13.9,-0.3,0.79,0,16.2
2,3,1,0,1,0,18,12.7,3.7,-1.7,1,13.6
3,4,0,0,1,0,41,9.4,-0.8,-3.12,0,12.5
2,4,2,0,1,0,27,11.1,0.6,2.02,-1,
2,4,2,0,1,1,18,9.4,-0.8,-3.12,1,12
2,4,2,0,0,0,20,10.8,1.4,1.74,-1,11.66666667
4,4,0,0,0,0,32,12.7,3.7,-1.7,-1,
2,4,0,0,1,0,19,9.4,-0.8,-3.12,-1,1.8
1,4,0,0,1,0,41,16.2,0.3,-0.92,-1,
2,4,2,0,1,0,38,10.8,1.4,1.74,-1,
4,0,3,0,1,0,35,8.9,1.4,3.51,-1,
2,2,NA,0,1,0,27,7.6,2.6,0.32,-1,12
2,3,0,0,1,0,19,7.6,2.6,0.32,1,12.5
2,4,0,0,0,0,18,11.1,0.6,2.02,0,11.8
1,2,NA,0,0,0,39,7.6,2.6,0.32,-1,
4,4,0,0,0,0,37,10.8,1.4,1.74,-1,
2,4,1,0,0,0,37,12.7,3.7,-1.7,-1,
2,2,NA,0,1,1,35,9.4,-0.8,-3.12,1,12
2,4,0,0,1,0,49,12.7,3.7,-1.7,1,1.66666667
3,4,0,0,1,0,52,13.9,-0.3,0.79,1,1.9237692
2,3,1,0,1,0,18,9.4,-0.8,-3.12,1,13
2,4,0,0,1,1,30,10.8,1.4,1.74,1,14.33333333
2,3,2,0,1,0,21,11.1,0.6,2.02,1,14.23125
2,4,2,0,1,0,20,9.4,-0.8,-3.12,-1,
2,3,1,0,1,0,18,7.6,2.6,0.32,0,
2,4,0,0,1,0,19,7.6,2.6,0.32,-1,
2,5,2,0,1,0,18,9.4,-0.8,-3.12,1,13.24875
2,5,5,0,1,0,20,8.9,1.4,3.51,0,12.75
2,4,2,0,1,0,21,12.4,0.5,1.79,0,14.25
2,3,3,0,1,1,22,11.1,0.6,2.02,1,12.4
3,4,2,0,0,0,20,12.4,0.5,1.79,0,11
2,4,3,0,1,0,20,13.9,-0.3,0.79,0,14
2,3,2,0,1,1,19,12.7,3.7,-1.7,1,12.16666667
2,4,1,0,1,1,18,13.9,-0.3,0.79,1,15.61111111
2,3,2,0,1,0,21,11.1,0.6,2.02,1,11.4
2,4,3,0,1,0,19,8.9,1.4,3.51,0,11.66666667
2,4,0,0,1,0,37,13.9,-0.3,0.79,-1,
2,4,0,0,1,0,45,7.6,2.6,0.32,0,13.85714286
1,4,0,0,0,0,38,16.2,0.3,-0.92,-1,
1,4,0,0,0,0,55,7.6,2.6,0.32,-1,
2,4,0,0,0,0,28,13.9,-0.3,0.79,-1,11.75
4,4,0,0,1,0,46,8.9,1.4,3.51,1,12.4
2,4,2,1,1,0,22,16.2,0.3,-0.92,1,
1,4,0,0,1,0,46,12.4,0.5,1.79,-1,13.75
2,4,0,0,1,0,28,7.6,2.6,0.32,0,13
2,4,2,0,0,0,18,7.6,2.6,0.32,-1,12
2,4,0,0,1,1,18,10.8,1.4,1.74,0,
2,4,0,0,1,1,21,12.7,3.7,-1.7,1,14.16666667
2,3,5,0,1,0,18,7.6,2.6,0.32,0,11
2,4,0,0,1,0,34,13.9,-0.3,0.79,-1,11
2,4,1,0,1,1,21,10.8,1.4,1.74,-1,11.2
2,4,2,0,1,1,18,15.5,2.8,-4.06,1,13
2,2,1,0,1,0,20,7.6,2.6,0.32,1,
2,4,0,0,1,0,18,9.4,-0.8,-3.12,0,12.25
2,3,5,0,1,0,21,12.4,0.5,1.79,0,1.8
2,4,0,0,1,0,19,10.8,1.4,1.74,-1,12
2,3,2,0,1,0,22,7.6,2.6,0.32,1,12.16666667
3,3,2,0,1,0,23,15.5,2.8,-4.06,-1,
2,5,3,0,1,0,19,9.4,-0.8,-3.12,-1,
2,4,1,0,1,0,18,10.8,1.4,1.74,0,1.33333333
2,4,0,0,0,1,19,9.4,-0.8,-3.12,-1,
2,3,1,0,1,0,19,12.4,0.5,1.79,0,11.75
2,3,0,0,1,0,19,7.6,2.6,0.32,0,11
2,4,0,0,1,0,22,16.2,0.3,-0.92,0,12.5
2,4,3,0,1,1,18,13.9,-0.3,0.79,1,16.14285714
2,4,0,0,1,0,18,9.4,-0.8,-3.12,-1,11.8
2,4,1,0,1,0,19,16.2,0.3,-0.92,-1,11.33333333
2,3,3,0,1,0,18,11.1,0.6,2.02,1,
2,3,2,0,1,0,21,15.5,2.8,-4.06,0,14.25
2,3,2,0,1,0,18,9.4,-0.8,-3.12,0,1.33333333
3,4,1,0,1,0,19,12.4,0.5,1.79,1,13.6
1,3,2,0,0,0,27,8.9,1.4,3.51,-1,
3,4,1,0,1,0,20,8.9,1.4,3.51,0,11.625
2,5,2,0,1,0,20,12.4,0.5,1.79,1,13
2,6,5,0,1,0,18,9.4,-0.8,-3.12,1,12.8875
2,4,2,0,1,0,18,12.4,0.5,1.79,0,13.6
2,4,2,0,1,0,18,8.9,1.4,3.51,1,12.57142857
2,3,1,0,1,0,18,9.4,-0.8,-3.12,-1,12.5
2,4,0,0,1,0,18,9.4,-0.8,-3.12,0,12.4
2,4,2,0,1,0,18,16.2,0.3,-0.92,1,12.28125
1,2,NA,0,0,0,37,9.4,-0.8,-3.12,-1,
2,4,0,0,1,1,36,10.8,1.4,1.74,1,11.5
1,4,2,0,1,0,26,15.5,2.8,-4.06,-1,11
2,4,1,0,1,0,19,7.6,2.6,0.32,1,14.5
2,4,3,0,1,0,24,15.5,2.8,-4.06,-1,11.8
2,4,3,0,1,1,19,11.1,0.6,2.02,-1,13
2,3,3,0,1,1,20,12.7,3.7,-1.7,1,11.8
2,4,5,0,1,0,19,11.1,0.6,2.02,1,14.5
2,4,0,0,1,0,21,10.8,1.4,1.74,1,13
2,4,0,0,0,0,50,12.7,3.7,-1.7,-1,11.25
2,4,0,0,1,0,47,12.7,3.7,-1.7,-1,11.75
2,3,2,0,1,0,24,16.2,0.3,-0.92,-1,1.44444444
2,4,0,0,0,0,48,15.5,2.8,-4.06,-1,
2,4,5,0,1,1,18,12.4,0.5,1.79,1,12.77777778
3,4,0,0,1,0,32,9.4,-0.8,-3.12,-1,11
2,4,5,0,0,0,20,7.6,2.6,0.32,-1,12.75
2,4,1,0,1,0,24,16.2,0.3,-0.92,-1,
1,4,1,0,1,0,53,9.4,-0.8,-3.12,1,11.75
1,4,2,0,0,0,42,13.9,-0.3,0.79,-1,
1,4,0,0,1,0,52,7.6,2.6,0.32,1,14.2
2,4,5,0,1,0,54,12.7,3.7,-1.7,0,12.81818182
2,4,0,0,1,0,49,15.5,2.8,-4.06,1,11.8
2,4,0,0,1,1,18,16.2,0.3,-0.92,1,13.33333333
2,3,2,0,1,0,37,10.8,1.4,1.74,1,13
2,3,3,0,1,1,21,12.4,0.5,1.79,1,11.65
1,4,0,0,1,0,26,9.4,-0.8,-3.12,-1,
2,5,3,0,1,0,20,16.2,0.3,-0.92,1,14.81818182
2,3,0,0,1,1,19,12.4,0.5,1.79,1,12.91111111
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,14.85714286
2,3,3,0,1,0,18,12.4,0.5,1.79,1,14.65555556
2,4,2,0,1,0,20,10.8,1.4,1.74,1,11
2,5,5,0,1,0,20,10.8,1.4,1.74,-1,11
2,5,2,0,1,0,21,8.9,1.4,3.51,-1,
2,3,2,0,1,0,22,8.9,1.4,3.51,1,14.5
2,3,1,0,1,1,18,13.9,-0.3,0.79,1,14.3875
2,4,0,0,1,0,18,15.5,2.8,-4.06,-1,12.14285714
2,3,1,0,1,1,19,10.8,1.4,1.74,1,14.36
2,5,3,0,1,0,19,12.7,3.7,-1.7,0,14.51428571
2,3,3,0,1,0,18,10.8,1.4,1.74,1,14.7
3,1,5,0,1,0,27,11.1,0.6,2.02,0,14
2,4,2,0,1,1,20,12.4,0.5,1.79,1,15.625
2,3,3,0,1,0,20,12.7,3.7,-1.7,-1,
2,4,3,0,1,0,20,9.4,-0.8,-3.12,1,12.6
2,5,2,0,1,0,19,16.2,0.3,-0.92,1,13
2,4,2,0,1,0,20,7.6,2.6,0.32,0,1.5
2,4,0,0,1,1,20,7.6,2.6,0.32,1,
2,5,5,0,1,0,20,13.9,-0.3,0.79,0,
3,3,2,0,1,0,27,8.9,1.4,3.51,1,14.14285714
2,5,5,0,1,0,18,13.9,-0.3,0.79,1,15.66666667
2,4,3,0,1,0,18,15.5,2.8,-4.06,1,15.7425
2,3,0,0,1,1,18,13.9,-0.3,0.79,1,15.75
2,4,0,0,1,0,20,9.4,-0.8,-3.12,1,11.75
2,3,3,0,1,0,19,11.1,0.6,2.02,0,15
2,3,3,0,1,1,20,10.8,1.4,1.74,1,12.33333333
2,5,2,0,1,0,18,9.4,-0.8,-3.12,1,13.76125
3,3,1,0,0,0,22,12.4,0.5,1.79,-1,1
2,4,0,0,1,1,22,13.9,-0.3,0.79,1,13
2,3,3,0,1,0,25,13.9,-0.3,0.79,0,11
2,4,5,0,1,0,19,15.5,2.8,-4.06,1,14
3,5,3,0,0,0,21,16.2,0.3,-0.92,-1,12
3,3,3,0,1,0,27,16.2,0.3,-0.92,1,14.7777778
2,3,3,0,1,0,18,7.6,2.6,0.32,1,12.76666667
2,3,3,0,0,0,18,10.8,1.4,1.74,-1,
2,5,5,0,1,0,19,11.1,0.6,2.02,-1,
2,3,3,0,1,1,35,8.9,1.4,3.51,1,12.6
2,4,0,0,1,0,23,7.6,2.6,0.32,1,13.4
2,3,0,0,1,0,28,16.2,0.3,-0.92,-1,
2,4,1,0,1,0,19,7.6,2.6,0.32,0,14
2,3,2,0,1,0,19,7.6,2.6,0.32,0,12.66666667
2,4,3,0,1,0,20,9.4,-0.8,-3.12,-1,11.6
2,5,5,0,1,0,21,7.6,2.6,0.32,-1,12.75
2,4,0,0,1,0,18,10.8,1.4,1.74,1,13
2,5,5,0,1,0,22,9.4,-0.8,-3.12,1,15
2,4,3,0,1,0,21,10.8,1.4,1.74,1,12.28571429
4,5,5,0,0,0,38,13.9,-0.3,0.79,-1,
2,4,3,0,1,0,20,10.8,1.4,1.74,0,
2,4,0,0,1,0,19,7.6,2.6,0.32,-1,
2,2,NA,0,1,0,24,7.6,2.6,0.32,-1,
2,3,0,0,0,0,19,12.7,3.7,-1.7,-1,
2,4,1,0,1,1,19,16.2,0.3,-0.92,1,14.2222222
2,5,2,0,1,0,19,16.2,0.3,-0.92,0,12.4
4,5,5,0,1,0,31,10.8,1.4,1.74,-1,
2,4,0,0,1,1,19,8.9,1.4,3.51,1,13.28571429
2,4,1,0,1,0,22,7.6,2.6,0.32,1,12.16666667
